year,month,gear,SPECIES_CODE,SPECIES_COMMON_NAME,landed_kg,hooksTraps,minutes,FENoGear,covid
2018,3,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,10685.8,0,10028,0,0
2018,3,HOOK AND LINE,455,SABLEFISH,43924.08,1095395,187579,78,0
2018,3,TRAP,455,SABLEFISH,170229.06,6296,501211,133,0
2018,3,HOOK AND LINE,461,KELP GREENLING,139.56,2700,8923,19,0
2018,3,BOTTOM TRAWL,472,SCULPINS,1992.99,0,1005,0,0
2018,3,BOTTOM TRAWL,540,CABEZON,24.2,0,186,0,0
2018,3,BOTTOM TRAWL,607,PETRALE SOLE,141224.56,0,39022,0,0
2018,3,MIDWATER TRAWL,610,REX SOLE,0.85,0,61,0,0
2018,3,UNSPECIFIED,610,REX SOLE,161.8,0,0,3,0
2018,3,UNSPECIFIED,612,FLATHEAD SOLE,9.78,0,0,1,0
2018,3,TRAP,614,PACIFIC HALIBUT,47.4,193,6510,0,0
2018,3,BOTTOM TRAWL,44,SPINY DOGFISH,1398.61,0,5134,0,0
2018,3,BOTTOM TRAWL,58,SANDPAPER SKATE,160.47,0,618,0,0
2018,3,BOTTOM TRAWL,222,PACIFIC COD,6528.76,0,18255,0,0
2018,3,BOTTOM TRAWL,225,PACIFIC HAKE,301.82,0,2084,0,0
2018,3,UNSPECIFIED,231,EELPOUTS,14.22,0,0,1,0
2018,3,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,5.1,0,148,0,0
2018,3,BOTTOM TRAWL,400,AURORA ROCKFISH,1.58,0,147,0,0
2018,3,HOOK AND LINE,405,SILVERGRAY ROCKFISH,289.47,332645,32144,5,0
2018,3,MIDWATER TRAWL,410,DARKBLOTCHED ROCKFISH,168.85,0,441,0,0
2018,3,UNSPECIFIED,412,SPLITNOSE ROCKFISH,214.26,0,0,2,0
2018,3,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,309363.57,0,26583,0,0
2018,3,HOOK AND LINE,424,QUILLBACK ROCKFISH,4297.47,19550,22725,56,0
2018,3,HOOK AND LINE,428,VERMILION ROCKFISH,88.74,400,9083,19,0
2018,3,MIDWATER TRAWL,437,CANARY ROCKFISH,8207.06,0,3088,0,0
2018,3,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,58389.64,0,7162,0,0
2018,3,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,115.32,32550,31935,0,0
2018,3,HOOK AND LINE,442,YELLOWEYE ROCKFISH,335.54,20100,15398,30,0
2018,3,UNSPECIFIED,442,YELLOWEYE ROCKFISH,13.78,0,0,2,0
2018,3,UNSPECIFIED,450,SHARPCHIN ROCKFISH,52.45,0,0,1,0
2018,3,MIDWATER TRAWL,467,LINGCOD,1007.42,0,1552,0,0
2018,3,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,2263257.86,0,47913,0,0
2018,3,HOOK AND LINE,602,ARROWTOOTH FLOUNDER,6.22,600,580,0,0
2018,3,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,114.24,0,0,3,0
2018,3,BOTTOM TRAWL,610,REX SOLE,13456.86,0,13562,0,0
2018,3,BOTTOM TRAWL,626,DOVER SOLE,259660.72,0,28628,0,0
2018,3,MIDWATER TRAWL,628,ENGLISH SOLE,0.41,0,122,0,0
2018,4,BOTTOM TRAWL,56,BIG SKATE,1667.01,0,6005,0,0
2018,4,HOOK AND LINE,58,SANDPAPER SKATE,1470.54,69845,27648,0,0
2018,4,BOTTOM TRAWL,58,SANDPAPER SKATE,75.57,0,0,0,0
2018,4,UNSPECIFIED,59,LONGNOSE SKATE,148.47,0,0,3,0
2018,4,MIDWATER TRAWL,225,PACIFIC HAKE,3421773.23,0,22842,0,0
2018,4,BOTTOM TRAWL,231,EELPOUTS,22.23,0,0,0,0
2018,4,BOTTOM TRAWL,401,REDBANDED ROCKFISH,6892.2,0,20424,0,0
2018,4,HOOK AND LINE,401,REDBANDED ROCKFISH,27927.92,3347560,307887,18,0
2018,4,HOOK AND LINE,405,SILVERGRAY ROCKFISH,4187.78,950007,136250,8,0
2018,4,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,1605.88,0,12043,0,0
2018,4,HOOK AND LINE,421,ROSETHORN ROCKFISH,119.08,302420,25758,0,0
2018,4,HOOK AND LINE,424,QUILLBACK ROCKFISH,7248.01,119414,68711,25,0
2018,4,HOOK AND LINE,56,BIG SKATE,1222.43,10000,8757,0,0
2018,4,BOTTOM TRAWL,59,LONGNOSE SKATE,10734,0,15315,0,0
2018,4,BOTTOM TRAWL,66,SPOTTED RATFISH,19.56,0,0,0,0
2018,4,UNSPECIFIED,66,SPOTTED RATFISH,1.78,0,0,1,0
2018,4,BOTTOM TRAWL,95,AMERICAN SHAD,25.77,0,400,0,0
2018,4,UNSPECIFIED,96,PACIFIC HERRING,1.78,0,0,1,0
2018,4,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,169948.04,0,22297,0,0
2018,4,TRAP,401,REDBANDED ROCKFISH,3.49,195,11806,2,0
2018,4,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,85702.4,0,33032,0,0
2018,4,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,11.11,2520,2947,1,0
2018,4,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,18.65,9600,3590,2,0
2018,4,BOTTOM TRAWL,417,WIDOW ROCKFISH,27403.63,0,9736,0,0
2018,4,HOOK AND LINE,417,WIDOW ROCKFISH,4.89,2480,893,0,0
2018,4,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,28386.44,0,4768,0,0
2018,4,HOOK AND LINE,429,BLUE ROCKFISH,9.74,4200,1554,0,0
2018,4,UNSPECIFIED,435,BOCACCIO,64.02,0,0,4,0
2018,4,HOOK AND LINE,437,CANARY ROCKFISH,1937.22,121012,84437,18,0
2018,4,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,14187.34,0,3043,0,0
2018,4,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,3.11,0,325,0,0
2018,4,BOTTOM TRAWL,446,HARLEQUIN ROCKFISH,32.24,0,366,0,0
2018,4,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,14623.8,0,10739,0,0
2018,4,UNSPECIFIED,455,SABLEFISH,1.31,0,0,1,0
2018,4,HOOK AND LINE,461,KELP GREENLING,121.07,13810,8201,9,0
2018,4,HOOK AND LINE,467,LINGCOD,106656.28,1986140,214773,127,0
2018,4,BOTTOM TRAWL,472,SCULPINS,1376.05,0,1289,0,0
2018,4,UNSPECIFIED,612,FLATHEAD SOLE,99.57,0,0,2,0
2018,4,TRAP,614,PACIFIC HALIBUT,9.96,66,1656,0,0
2018,4,UNSPECIFIED,614,PACIFIC HALIBUT,28.45,0,0,3,0
2018,4,BOTTOM TRAWL,44,SPINY DOGFISH,166.25,0,1824,0,0
2018,4,BOTTOM TRAWL,222,PACIFIC COD,7012.38,0,19431,0,0
2018,4,BOTTOM TRAWL,228,WALLEYE POLLOCK,4818.47,0,9638,0,0
2018,4,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,57942.76,2465720,355819,12,0
2018,4,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,1642.11,2147,130166,18,0
2018,4,HOOK AND LINE,396,PACIFIC OCEAN PERCH,75.65,26420,8300,0,0
2018,4,BOTTOM TRAWL,400,AURORA ROCKFISH,36.2,0,808,0,0
2018,4,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,2076.09,0,6692,0,0
2018,4,HOOK AND LINE,403,SHORTRAKER ROCKFISH,17822.42,986340,142049,4,0
2018,4,TRAP,403,SHORTRAKER ROCKFISH,117.26,583,18406,0,0
2018,4,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,3142.03,0,3312,0,0
2018,4,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,10296.71,0,5114,0,0
2018,4,UNSPECIFIED,412,SPLITNOSE ROCKFISH,353.84,0,0,1,0
2018,4,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,116150.24,0,25942,0,0
2018,4,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,296.32,96999,39505,17,0
2018,4,UNSPECIFIED,421,ROSETHORN ROCKFISH,1.33,0,0,1,0
2018,4,HOOK AND LINE,428,VERMILION ROCKFISH,1440.18,40343,29545,12,0
2018,4,BOTTOM TRAWL,435,BOCACCIO,698.87,0,606,0,0
2018,4,HOOK AND LINE,435,BOCACCIO,361.9,5612,17940,8,0
2018,4,MIDWATER TRAWL,437,CANARY ROCKFISH,833.09,0,2575,0,0
2018,4,HOOK AND LINE,439,REDSTRIPE ROCKFISH,26.7,5500,3272,1,0
2018,4,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,778.18,313155,83013,0,0
2018,4,UNSPECIFIED,442,YELLOWEYE ROCKFISH,8,0,0,2,0
2018,4,UNSPECIFIED,450,SHARPCHIN ROCKFISH,40.9,0,0,1,0
2018,4,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,10576.86,3661835,411042,19,0
2018,4,TRAP,451,SHORTSPINE THORNYHEAD,34.97,364,85568,16,0
2018,4,BOTTOM TRAWL,455,SABLEFISH,10969.45,0,19929,0,0
2018,4,HOOK AND LINE,455,SABLEFISH,106288.62,4012380,439536,26,0
2018,4,TRAP,455,SABLEFISH,63230.51,9082,468567,31,0
2018,4,BOTTOM TRAWL,607,PETRALE SOLE,21225.9,0,28298,0,0
2018,4,BOTTOM TRAWL,614,PACIFIC HALIBUT,276.5,0,0,0,0
2018,4,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,872.59,0,2892,0,0
2018,4,BOTTOM TRAWL,625,SLENDER SOLE,29.79,0,257,0,0
2018,4,HOOK AND LINE,59,LONGNOSE SKATE,12540.51,2336745,161021,0,0
2018,4,HOOK AND LINE,222,PACIFIC COD,452.87,30220,19873,0,0
2018,4,BOTTOM TRAWL,225,PACIFIC HAKE,473.42,0,1889,0,0
2018,4,UNSPECIFIED,225,PACIFIC HAKE,7.11,0,0,2,0
2018,4,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,9409.17,0,8829,0,0
2018,4,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,2165.71,0,708,0,0
2018,4,MIDWATER TRAWL,403,SHORTRAKER ROCKFISH,10.67,0,229,0,0
2018,4,HOOK AND LINE,407,COPPER ROCKFISH,3919.6,58858,26345,16,0
2018,4,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,3799.56,0,9374,0,0
2018,4,TRAP,412,SPLITNOSE ROCKFISH,34.41,1620,49712,0,0
2018,4,MIDWATER TRAWL,417,WIDOW ROCKFISH,131237.42,0,4344,0,0
2018,4,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,160.22,0,1459,0,0
2018,4,HOOK AND LINE,431,CHINA ROCKFISH,1349.8,54430,17538,7,0
2018,4,HOOK AND LINE,433,TIGER ROCKFISH,199.11,46400,16473,1,0
2018,4,MIDWATER TRAWL,435,BOCACCIO,52.45,0,505,0,0
2018,4,BOTTOM TRAWL,437,CANARY ROCKFISH,129992.87,0,28111,0,0
2018,4,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,35378.84,0,16809,0,0
2018,4,HOOK AND LINE,450,SHARPCHIN ROCKFISH,0.9,4200,1159,0,0
2018,4,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,14232.87,0,23905,0,0
2018,4,MIDWATER TRAWL,455,SABLEFISH,924.16,0,0,0,0
2018,4,MIDWATER TRAWL,467,LINGCOD,140.43,0,1428,0,0
2018,4,UNSPECIFIED,610,REX SOLE,224.49,0,0,3,0
2018,4,BOTTOM TRAWL,631,STARRY FLOUNDER,1.77,0,69,0,0
2018,4,HOOK AND LINE,426,BLACK ROCKFISH,178.9,16359,11662,16,0
2018,4,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,52139.17,0,10198,0,0
2018,4,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,75069.03,0,2982,0,0
2018,4,HOOK AND LINE,442,YELLOWEYE ROCKFISH,3909.54,154139,104552,41,0
2018,4,BOTTOM TRAWL,467,LINGCOD,58479.28,0,26976,0,0
2018,4,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,626683.75,0,27857,0,0
2018,4,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,38.67,0,0,2,0
2018,4,BOTTOM TRAWL,610,REX SOLE,11846.82,0,12989,0,0
2018,4,BOTTOM TRAWL,612,FLATHEAD SOLE,90.27,0,1170,0,0
2018,4,HOOK AND LINE,614,PACIFIC HALIBUT,489074.38,4390489,573330,41,0
2018,4,HOOK AND LINE,621,SOUTHERN ROCK SOLE,5.28,6600,1170,0,0
2018,4,BOTTOM TRAWL,626,DOVER SOLE,200484.62,0,30730,0,0
2018,4,BOTTOM TRAWL,628,ENGLISH SOLE,5668.8,0,15163,0,0
2018,5,BOTTOM TRAWL,38,BROWN CAT SHARK,0.89,0,0,0,0
2018,5,UNSPECIFIED,44,SPINY DOGFISH,58.68,0,0,2,0
2018,5,BOTTOM TRAWL,56,BIG SKATE,31732.61,0,22644,0,0
2018,5,HOOK AND LINE,58,SANDPAPER SKATE,1947.13,64965,23675,0,0
2018,5,MIDWATER TRAWL,95,AMERICAN SHAD,0.87,0,0,0,0
2018,5,UNSPECIFIED,225,PACIFIC HAKE,312.5,0,0,4,0
2018,5,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,319.85,1686,45812,0,0
2018,5,BOTTOM TRAWL,401,REDBANDED ROCKFISH,21172.3,0,19289,0,0
2018,5,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,13565.15,0,2035,0,0
2018,5,HOOK AND LINE,407,COPPER ROCKFISH,2340.24,47306,34595,27,0
2018,5,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,1243.39,0,6341,0,0
2018,5,UNSPECIFIED,58,SANDPAPER SKATE,45.34,0,0,2,0
2018,5,UNSPECIFIED,59,LONGNOSE SKATE,116.91,0,0,4,0
2018,5,HOOK AND LINE,222,PACIFIC COD,93.82,11810,8473,6,0
2018,5,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,40600.03,0,30748,0,0
2018,5,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,52.14,27944,12541,1,0
2018,5,TRAP,412,SPLITNOSE ROCKFISH,1.31,60,1269,0,0
2018,5,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,1031.14,0,9256,0,0
2018,5,HOOK AND LINE,417,WIDOW ROCKFISH,20.67,9780,3165,0,0
2018,5,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,128.02,0,1208,0,0
2018,5,HOOK AND LINE,421,ROSETHORN ROCKFISH,119.65,160391,35199,0,0
2018,5,HOOK AND LINE,426,BLACK ROCKFISH,270.91,4114,21860,31,0
2018,5,HOOK AND LINE,437,CANARY ROCKFISH,2782.29,130704,123132,77,0
2018,5,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,6.67,0,231,0,0
2018,5,HOOK AND LINE,442,YELLOWEYE ROCKFISH,5264.35,174350,196329,140,0
2018,5,HOOK AND LINE,450,SHARPCHIN ROCKFISH,0.44,3600,528,0,0
2018,5,HOOK AND LINE,461,KELP GREENLING,122.77,13514,9420,12,0
2018,5,MIDWATER TRAWL,467,LINGCOD,73.4,0,287,0,0
2018,5,BOTTOM TRAWL,472,SCULPINS,883.79,0,1169,0,0
2018,5,HOOK AND LINE,607,PETRALE SOLE,21.32,3300,821,0,0
2018,5,UNSPECIFIED,610,REX SOLE,108.91,0,0,2,0
2018,5,BOTTOM TRAWL,612,FLATHEAD SOLE,1648.69,0,5839,0,0
2018,5,HOOK AND LINE,614,PACIFIC HALIBUT,441528.29,988095,590272,146,0
2018,5,HOOK AND LINE,621,SOUTHERN ROCK SOLE,50.16,13700,4454,3,0
2018,5,BOTTOM TRAWL,628,ENGLISH SOLE,34179.1,0,28383,0,0
2018,5,BOTTOM TRAWL,58,SANDPAPER SKATE,101.8,0,646,0,0
2018,5,BOTTOM TRAWL,59,LONGNOSE SKATE,2242.47,0,10577,0,0
2018,5,UNSPECIFIED,95,AMERICAN SHAD,3.56,0,0,1,0
2018,5,HOOK AND LINE,115,COHO SALMON,3.11,7,0,0,0
2018,5,BOTTOM TRAWL,222,PACIFIC COD,30602,0,31239,0,0
2018,5,MIDWATER TRAWL,225,PACIFIC HAKE,14182563.21,0,77176,0,0
2018,5,BOTTOM TRAWL,228,WALLEYE POLLOCK,34594.38,0,29954,0,0
2018,5,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,12.19,0,0,0,0
2018,5,HOOK AND LINE,396,PACIFIC OCEAN PERCH,84.04,60425,14991,0,0
2018,5,HOOK AND LINE,401,REDBANDED ROCKFISH,29454.32,710221,319413,28,0
2018,5,TRAP,401,REDBANDED ROCKFISH,24.51,308,8946,0,0
2018,5,HOOK AND LINE,403,SHORTRAKER ROCKFISH,21248.34,583397,197779,5,0
2018,5,TRAP,403,SHORTRAKER ROCKFISH,166.15,1277,27010,0,0
2018,5,HOOK AND LINE,405,SILVERGRAY ROCKFISH,7702.47,409419,183533,50,0
2018,5,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,5666.71,0,5863,0,0
2018,5,UNSPECIFIED,414,GREENSTRIPED ROCKFISH,33.78,0,0,1,0
2018,5,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,68993.9,0,6556,0,0
2018,5,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,14.67,0,23,0,0
2018,5,HOOK AND LINE,424,QUILLBACK ROCKFISH,9693.8,129397,101217,66,0
2018,5,HOOK AND LINE,428,VERMILION ROCKFISH,428.07,11487,38067,58,0
2018,5,HOOK AND LINE,435,BOCACCIO,385.8,15702,42733,29,0
2018,5,UNSPECIFIED,435,BOCACCIO,400.51,0,0,7,0
2018,5,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,22644.07,0,1860,0,0
2018,5,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,139913.42,0,21083,0,0
2018,5,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,13328.08,0,4829,0,0
2018,5,UNSPECIFIED,450,SHARPCHIN ROCKFISH,842.37,0,0,2,0
2018,5,HOOK AND LINE,455,SABLEFISH,186634.33,1200987,487615,31,0
2018,5,TRAP,455,SABLEFISH,62331.35,9867,288313,0,0
2018,5,UNSPECIFIED,455,SABLEFISH,2.74,0,0,1,0
2018,5,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,52533.32,0,22855,0,0
2018,5,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,172.47,0,0,3,0
2018,5,BOTTOM TRAWL,610,REX SOLE,23929.62,0,22671,0,0
2018,5,UNSPECIFIED,612,FLATHEAD SOLE,4,0,0,1,0
2018,5,BOTTOM TRAWL,619,BUTTER SOLE,8.89,0,62,0,0
2018,5,BOTTOM TRAWL,626,DOVER SOLE,87094.41,0,39607,0,0
2018,5,BOTTOM TRAWL,44,SPINY DOGFISH,626.76,0,7644,0,0
2018,5,MIDWATER TRAWL,44,SPINY DOGFISH,2403.97,0,40,0,0
2018,5,HOOK AND LINE,56,BIG SKATE,413.41,18110,22045,0,0
2018,5,HOOK AND LINE,59,LONGNOSE SKATE,8320.26,156475,86877,0,0
2018,5,BOTTOM TRAWL,95,AMERICAN SHAD,15.43,0,724,0,0
2018,5,UNSPECIFIED,96,PACIFIC HERRING,155.58,0,0,1,0
2018,5,UNSPECIFIED,222,PACIFIC COD,1.33,0,0,1,0
2018,5,BOTTOM TRAWL,225,PACIFIC HAKE,1644.5,0,9551,0,0
2018,5,MIDWATER TRAWL,228,WALLEYE POLLOCK,7302.58,0,75,0,0
2018,5,UNSPECIFIED,228,WALLEYE POLLOCK,4.89,0,0,1,0
2018,5,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,63351.75,0,9173,0,0
2018,5,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,88853.7,1012471,362538,19,0
2018,5,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,380542.26,0,28685,0,0
2018,5,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,11501.45,0,3587,0,0
2018,5,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,820.51,0,3039,0,0
2018,5,MIDWATER TRAWL,410,DARKBLOTCHED ROCKFISH,6.16,0,101,0,0
2018,5,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,42.1,37260,12545,1,0
2018,5,BOTTOM TRAWL,417,WIDOW ROCKFISH,9336.54,0,6763,0,0
2018,5,MIDWATER TRAWL,417,WIDOW ROCKFISH,52955.77,0,3365,0,0
2018,5,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,112249.54,0,20568,0,0
2018,5,UNSPECIFIED,424,QUILLBACK ROCKFISH,2.22,0,0,1,0
2018,5,HOOK AND LINE,431,CHINA ROCKFISH,635.33,35400,17744,16,0
2018,5,BOTTOM TRAWL,435,BOCACCIO,826.21,0,3036,0,0
2018,5,MIDWATER TRAWL,437,CANARY ROCKFISH,3732.14,0,2226,0,0
2018,5,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,1738.69,164043,50036,1,0
2018,5,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,7.08,0,101,0,0
2018,5,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,10179.44,0,18640,0,0
2018,5,BOTTOM TRAWL,455,SABLEFISH,5492.22,0,12641,0,0
2018,5,HOOK AND LINE,467,LINGCOD,154054.88,257653,314098,260,0
2018,5,UNSPECIFIED,635,CURLFIN SOLE,42.23,0,0,1,0
2018,5,BOTTOM TRAWL,636,SAND SOLE,112.02,0,609,0,0
2018,5,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,653.27,148937,70496,28,0
2018,5,UNSPECIFIED,421,ROSETHORN ROCKFISH,20.45,0,0,2,0
2018,5,HOOK AND LINE,433,TIGER ROCKFISH,176.27,38830,16469,7,0
2018,5,MIDWATER TRAWL,435,BOCACCIO,16.71,0,30,0,0
2018,5,BOTTOM TRAWL,437,CANARY ROCKFISH,82431.59,0,28674,0,0
2018,5,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,30737.89,0,10868,0,0
2018,5,HOOK AND LINE,439,REDSTRIPE ROCKFISH,14.45,8020,3190,4,0
2018,5,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,13444.9,0,967,0,0
2018,5,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,13219.57,1080832,404332,31,0
2018,5,TRAP,451,SHORTSPINE THORNYHEAD,102.28,1408,74206,0,0
2018,5,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,26.47,0,687,0,0
2018,5,MIDWATER TRAWL,455,SABLEFISH,320.7,0,194,0,0
2018,5,BOTTOM TRAWL,467,LINGCOD,35452.49,0,30704,0,0
2018,5,BOTTOM TRAWL,607,PETRALE SOLE,20381.41,0,32041,0,0
2018,5,BOTTOM TRAWL,614,PACIFIC HALIBUT,58.23,0,0,0,0
2018,5,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,4779.14,0,7835,0,0
2018,5,BOTTOM TRAWL,635,CURLFIN SOLE,189.37,0,966,0,0
2018,6,UNSPECIFIED,44,SPINY DOGFISH,63.13,0,0,2,0
2018,6,BOTTOM TRAWL,56,BIG SKATE,17738.84,0,27149,0,0
2018,6,HOOK AND LINE,58,SANDPAPER SKATE,20.12,4200,2135,0,0
2018,6,BOTTOM TRAWL,59,LONGNOSE SKATE,3440.19,0,10525,0,0
2018,6,MIDWATER TRAWL,96,PACIFIC HERRING,212.93,0,257,0,0
2018,6,MIDWATER TRAWL,225,PACIFIC HAKE,18367315.18,0,107184,0,0
2018,6,UNSPECIFIED,225,PACIFIC HAKE,772.58,0,0,3,0
2018,6,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,368.56,0,411,0,0
2018,6,UNSPECIFIED,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,10.07,0,0,1,0
2018,6,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,294016.74,0,35806,0,0
2018,6,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,110964.11,0,10334,0,0
2018,6,HOOK AND LINE,401,REDBANDED ROCKFISH,16061,397710,196340,57,0
2018,6,MIDWATER TRAWL,44,SPINY DOGFISH,7307.46,0,359,0,0
2018,6,HOOK AND LINE,56,BIG SKATE,1483.13,40320,18762,2,0
2018,6,MIDWATER TRAWL,59,LONGNOSE SKATE,0.67,0,85,0,0
2018,6,MIDWATER TRAWL,222,PACIFIC COD,2.22,0,149,0,0
2018,6,MIDWATER TRAWL,228,WALLEYE POLLOCK,99406.27,0,2984,0,0
2018,6,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,40698.85,428033,175062,23,0
2018,6,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,513.93,1603,97281,0,0
2018,6,BOTTOM TRAWL,401,REDBANDED ROCKFISH,18227.98,0,31516,0,0
2018,6,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,490.81,0,1177,0,0
2018,6,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,128083.93,0,36185,0,0
2018,6,HOOK AND LINE,409,DUSKY ROCKFISH,28.45,5130,2230,0,0
2018,6,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,86.87,18055,5527,2,0
2018,6,BOTTOM TRAWL,222,PACIFIC COD,37177.43,0,37473,0,0
2018,6,HOOK AND LINE,222,PACIFIC COD,795.89,45605,20211,5,0
2018,6,BOTTOM TRAWL,228,WALLEYE POLLOCK,29917.92,0,32518,0,0
2018,6,HOOK AND LINE,396,PACIFIC OCEAN PERCH,135.26,41870,11737,5,0
2018,6,HOOK AND LINE,403,SHORTRAKER ROCKFISH,13979.36,271510,111063,15,0
2018,6,TRAP,403,SHORTRAKER ROCKFISH,87.52,201,14733,0,0
2018,6,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,1030.36,0,3515,0,0
2018,6,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,1405.57,0,5483,0,0
2018,6,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,2699.79,0,3572,0,0
2018,6,UNSPECIFIED,414,GREENSTRIPED ROCKFISH,24.45,0,0,2,0
2018,6,HOOK AND LINE,417,WIDOW ROCKFISH,3.08,2160,320,0,0
2018,6,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,472.57,86190,48093,27,0
2018,6,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,150.24,0,2084,0,0
2018,6,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,2.22,0,121,0,0
2018,6,HOOK AND LINE,433,TIGER ROCKFISH,176.07,41548,21972,6,0
2018,6,HOOK AND LINE,435,BOCACCIO,396.42,13741,30015,10,0
2018,6,BOTTOM TRAWL,437,CANARY ROCKFISH,60421.38,0,32217,0,0
2018,6,HOOK AND LINE,439,REDSTRIPE ROCKFISH,9.31,3124,2236,0,0
2018,6,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,37.34,0,883,0,0
2018,6,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,2051.57,0,7279,0,0
2018,6,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,5518.92,0,20499,0,0
2018,6,HOOK AND LINE,455,SABLEFISH,98296.29,583809,282282,58,0
